,0,1
17319,eclectic mix,4.0
17320,continually ranked,4.0
17321,forbes magazine,4.0
17322,worldwide erc,4.0
17323,active lifestyle,4.0
17324,beaten path,4.0
17325,expansive sky,4.0
17326,beautiful wonders,4.0
17327,drug-free,4.0
17328,tobacco-free,4.0
17329,round rock,4.0
17330,current scope,4.0
17331,output discover,4.0
17332,supply chain,4.0
17333,informative fashion,4.0
17334,general audience,4.0
17335,suitable language,4.0
17336,luxury basics,4.0
17337,york magazine,4.0
17338,artificial intelligence,4.0
17339,stakeholder requests,4.0
17340,timely resolutions,4.0
17341,visual forms,4.0
17342,toughest challenges,4.0
17343,lockheed martin,4.0
17344,quick learner,4.0
17345,file formats,4.0
17346,glimpse inside,4.0
17347,tedx talks,4.0
17348,technology-minded,4.0
17349,someplace warm,4.0
17350,originally started,4.0
17351,deriving actionable,4.0
17352,appropriately account,4.0
17353,outlook effective,4.0
17354,basic regression,4.0
17355,motivate affiliates,4.0
17356,execute strategically,4.0
17357,money instantly,4.0
17358,traditional underwriting,4.0
17359,auto loans,4.0
17360,negotiate closing,4.0
17361,fixed income,4.0
17362,problem solver,4.0
17363,solution-driven,4.0
17364,self-starter,4.0
17365,dress comfortably,4.0
17366,incredible amount,4.0
17367,maitland headquarters,4.0
17368,political affiliation,4.0
17369,general treatment,4.0
17370,making decisions,3.9523809523809526
17371,good communication,3.9230769230769234
17372,frequent communication,3.9230769230769234
17373,external suppliers,3.888888888888889
17374,external entities,3.888888888888889
17375,team-based,3.857142857142857
17376,driven environment,3.833333333333333
17377,environment proven,3.833333333333333
17378,machine learning,3.833333333333333
17379,continuous learning,3.833333333333333
17380,railroad environment,3.833333333333333
17381,globe direct,3.833333333333333
17382,direct mail,3.833333333333333
17383,proactive approach,3.833333333333333
17384,mastech digital,3.833333333333333
17385,digital transformation,3.833333333333333
17386,digital landscape,3.833333333333333
17387,advise strategy,3.833333333333333
17388,prioritizes learning,3.833333333333333
17389,supportive environment,3.833333333333333
17390,ma/ms,3.8181818181818183
17391,ms outlook,3.8181818181818183
17392,excellent communication,3.8119658119658117
17393,optimization concepts,3.8
17394,inventory tracking,3.8
17395,tracking outcomes,3.8
17396,tracking forms,3.8
17397,site optimization,3.8
17398,utilize cj,3.8
17399,cj affiliate,3.8
17400,agile plm,3.75
17401,facilitate agreement,3.75
17402,ad-hoc,3.75
17403,competing deadlines,3.75
17404,strong interest,3.75
17405,affirmative action,3.75
17406,program certification,3.75
17407,marketing schedules,3.75
17408,cost reduction,3.75
17409,marketing campaigns,3.75
17410,increase campaign,3.75
17411,marketing measures,3.75
17412,strict deadlines,3.75
17413,campaign lifecycles,3.75
17414,/affirmative action,3.75
17415,computing focused,3.75
17416,cost efficiency,3.75
17417,facilitate deals,3.75
17418,solving problems,3.74025974025974
17419,seattle location,3.7142857142857144
17420,complex electronics,3.7142857142857144
17421,increasingly complex,3.7142857142857144
17422,nj location,3.7142857142857144
17423,complex datasets,3.7142857142857144
17424,strong communication,3.6730769230769234
17425,change notices,3.666666666666667
17426,timely decisions,3.666666666666667
17427,influence peers,3.666666666666667
17428,greater seattle,3.666666666666667
17429,mentor graphics,3.666666666666667
17430,strategic partner,3.666666666666667
17431,prioritizes multiple,3.666666666666667
17432,bs/ba,3.666666666666667
17433,family leave,3.666666666666667
17434,happy hours,3.666666666666667
17435,answer strategic,3.666666666666667
17436,losing track,3.666666666666667
17437,breathtaking office,3.666666666666667
17438,execute multiple,3.666666666666667
17439,initiate change,3.666666666666667
17440,categorize accounts,3.666666666666667
17441,rigorous attention,3.666666666666667
17442,report writing,3.666666666666667
17443,data-mining,3.666666666666667
17444,strategic thinking,3.666666666666667
17445,problem-solve,3.666666666666667
17446,google sheets,3.666666666666667
17447,constant sitting,3.666666666666667
17448,ca compensation,3.666666666666667
17449,skill set,3.666666666666667
17450,fuel strategic,3.666666666666667
17451,levels fluency,3.666666666666667
17452,medical devices,3.666666666666667
17453,prioritize suggested,3.666666666666667
17454,service managers,3.666666666666667
17455,medical surveillance,3.666666666666667
17456,unique blend,3.666666666666667
17457,driving user,3.666666666666667
17458,ba/bs,3.666666666666667
17459,middlemen taking,3.666666666666667
17460,small startup,3.666666666666667
17461,great perks,3.666666666666667
17462,competitive compensation,3.666666666666667
17463,google docs,3.666666666666667
17464,military service,3.666666666666667
17465,insightful analytical,3.642857142857143
17466,discipline excellent,3.638888888888889
17467,relational databases,3.625
17468,critical thinking,3.625
17469,critical-thinking,3.625
17470,query databases,3.625
17471,manufacturing plans,3.6
17472,developed project,3.6
17473,project scorecards,3.6
17474,search engines,3.6
17475,existing system,3.6
17476,capabilities produce,3.6
17477,search firms,3.6
17478,verbal communication,3.58974358974359
17479,communication skill,3.58974358974359
17480,constant communication,3.58974358974359
17481,fast growing,3.5833333333333335
17482,campaign strategy,3.583333333333333
17483,digital marketing,3.583333333333333
17484,customer onboarding,3.5555555555555554
17485,customer satisfaction,3.5555555555555554
17486,excellent attention,3.5555555555555554
17487,excellent analytical,3.5317460317460316
17488,outcomes researching,3.5
17489,internet-speed,3.5
17490,automation tool,3.5
17491,healthy work-,3.5
17492,providing simple,3.5
17493,document findings,3.5
17494,sql joins,3.5
17495,aggregate functions,3.5
17496,remain curious,3.5
17497,accredited college,3.5
17498,demonstrated commitment,3.5
17499,conflict resolution,3.5
17500,sql test,3.5
17501,breakfast weekly,3.5
17502,solid discount,3.5
17503,persons hired,3.5
17504,professional fields,3.5
17505,overriding goal,3.5
17506,generate reports,3.5
17507,pull raw,3.5
17508,comfortable exploring,3.5
17509,acquisition campaigns,3.5
17510,typically includes,3.5
17511,professional relationships,3.5
17512,display socially,3.5
17513,concise reports,3.5
17514,requirement building,3.5
17515,general direction,3.5
17516,database architecture,3.5
17517,enhanced components,3.5
17518,relocation managers,3.5
17519,impacted targets,3.5
17520,mapping specs,3.5
17521,governance standards,3.5
17522,sql extending,3.5
17523,warehousing concepts,3.5
17524,brand markups,3.5
17525,york times,3.5
17526,expert groups,3.5
17527,large datasets,3.5
17528,office environment,3.5
17529,cincinnati practice,3.5
17530,things tech,3.5
17531,vacation trip,3.5
17532,w2t temporary,3.5
17533,corp arrangements,3.5
17534,pre-processing,3.5
17535,formal setting,3.5
17536,key concepts,3.5
17537,intelligence demonstrated,3.5
17538,give entrepreneurs,3.5
17539,york offices,3.5
17540,committee leverage,3.5
17541,sole property,3.5
17542,local laws,3.5
17543,eeo rights,3.5
17544,challenging problems,3.4545454545454546
17545,resolve problems,3.4545454545454546
17546,excel user,3.4375
17547,manufacturing environment,3.4333333333333336
17548,insurance covered,3.428571428571429
17549,dental coverage,3.428571428571429
17550,focused office,3.416666666666667
17551,marketing platforms,3.416666666666667
17552,strong attention,3.416666666666667
17553,windows server,3.4
17554,administrators manage,3.4
17555,manage reliability,3.4
17556,â€œcleanâ€�,3.4
17557,hard stuff,3.4
17558,play hard,3.4
17559,strong analytical,3.392857142857143
17560,external organizations,3.388888888888889
17561,microsoft office,3.380952380952381
17562,communicate complex,3.380952380952381
17563,railroad operations,3.375
17564,centric consulting,3.375
17565,centric celebrates,3.375
17566,sql based,3.357142857142857
17567,plm system,3.35
17568,strong financial,3.35
17569,interpret statistical,3.35
17570,prioritize multiple,3.3333333333333335
17571,driving innovative,3.3333333333333335
17572,multiple levels,3.3333333333333335
17573,continuous improvements,3.333333333333333
17574,contract-to-,3.333333333333333
17575,company-wide,3.333333333333333
17576,wilsonville site,3.333333333333333
17577,collaborative environment,3.333333333333333
17578,description saas,3.333333333333333
17579,prepare regular,3.333333333333333
17580,gain accurate,3.333333333333333
17581,sigma concepts,3.333333333333333
17582,description tekwissen,3.333333333333333
17583,easy parking,3.333333333333333
17584,contract/temporary,3.333333333333333
17585,direct assignments,3.333333333333333
17586,thousands worldwide,3.333333333333333
17587,sales campaigns,3.333333333333333
17588,architectural leadership,3.333333333333333
17589,repository creation,3.333333333333333
17590,impact span,3.333333333333333
17591,formatting extract,3.333333333333333
17592,qa/qc,3.333333333333333
17593,/careers alliance,3.333333333333333
17594,open invoices,3.333333333333333
17595,keen focus,3.333333333333333
17596,capital markets,3.333333333333333
17597,resumes submitted,3.333333333333333
17598,cost-effectively,3.321428571428571
17599,ms sql,3.3181818181818183
17600,ms word,3.3181818181818183
17601,customer focused,3.3055555555555554
17602,external partners,3.2888888888888888
17603,learn custom,3.2857142857142856
17604,visualization tool,3.2857142857142856
17605,provide end,3.2857142857142856
17606,existing dashboards,3.2857142857142856
17607,dashboards set,3.2857142857142856
17608,conduct advanced,3.2857142857142856
17609,operational performance,3.2727272727272725
17610,ms-excel,3.2556818181818183
17611,ms excel,3.2556818181818183
17612,configuration management,3.25
17613,lifecycle management,3.25
17614,siemens plm,3.25
17615,interpret sql,3.25
17616,relevant info,3.25
17617,enhance current,3.25
17618,bring bold,3.25
17619,collection guidelines,3.25
17620,analysts consulting,3.25
17621,analysis-ready,3.25
17622,analytical capabilities,3.242857142857143
17623,effectively communicate,3.238095238095238
17624,effectively communicating,3.238095238095238
17625,system databases,3.225
17626,evaluate complex,3.2142857142857144
17627,microsoft sql,3.2142857142857144
17628,systematic issues,3.2
17629,project teams,3.2
17630,leading provider,3.2
17631,risk profile,3.2
17632,agile analyst,3.1904761904761907
17633,senior analyst,3.1904761904761907
17634,analyst skilled,3.1904761904761907
17635,strong organizational,3.178571428571429
17636,track key,3.166666666666667
17637,lives daily,3.166666666666667
17638,daily basis,3.166666666666667
17639,expect exposure,3.166666666666667
17640,power bi,3.166666666666667
17641,applied math/,3.166666666666667
17642,providing comprehensive,3.166666666666667
17643,translate specific,3.166666666666667
17644,analyses communicate,3.166666666666667
17645,database platforms,3.166666666666667
17646,generous comprehensive,3.166666666666667
17647,enjoy taking,3.166666666666667
17648,innovative presentations,3.166666666666667
17649,includes medical,3.166666666666667
17650,great place,3.166666666666667
17651,communicating directly,3.166666666666667
17652,impact strategy,3.1666666666666665
17653,microsoft excel,3.1517857142857144
17654,ms/phd,3.1515151515151514
17655,strong written,3.15
17656,strong familiarity,3.15
17657,quantitative discipline,3.15
17658,unlimited paid,3.142857142857143
17659,offer excellent,3.138888888888889
17660,optimization package,3.1333333333333333
17661,tracking form,3.1333333333333333
17662,unique problems,3.121212121212121
17663,solve problems,3.121212121212121
17664,warehouse environment,3.119047619047619
17665,tableau comfortable,3.111111111111111
17666,system administration,3.1
17667,fleet teams,3.1
17668,medical dental,3.0952380952380953
17669,managing deadlines,3.083333333333333
17670,program schedule,3.083333333333333
17671,program finance,3.0576923076923075
17672,customer demographics,3.0555555555555554
17673,customer behavior,3.0555555555555554
17674,care location,3.0476190476190474
17675,days location,3.0476190476190474
17676,centric family,3.041666666666667
17677,databases â€¢,3.025
17678,previous exposure,3.0
17679,cisco meraki,3.0
17680,onsite gym,3.0
17681,meraki cisco,3.0
17682,/math/stats/,3.0
17683,evaluate propensity,3.0
17684,run reports,3.0
17685,reviewing reports,3.0
17686,supporting initiatives,3.0
17687,marketing programs,3.0
17688,emerging trends,3.0
17689,report generation,3.0
17690,summarize transactional,3.0
17691,requires coordination,3.0
17692,affiliated monitoring,3.0
17693,expanding rapidly,3.0
17694,expected hours,3.0
17695,manufacturing operations,2.975
17696,finance mentor,2.9743589743589745
17697,excel functions,2.9375
17698,mining capabilities,2.9333333333333336
17699,define system,2.9333333333333336
17700,sales teams,2.9333333333333336
17701,matching financial,2.9333333333333336
17702,global accounts,2.916666666666667
17703,small businesses,2.916666666666667
17704,analyst location,2.9047619047619047
17705,enable companies,2.9
17706,predictive modeling,2.9
17707,written reports,2.9
17708,sql server,2.9
17709,potential fit,2.9
17710,large partners,2.9
17711,advanced statistical,2.885714285714286
17712,warehouse system,2.885714285714286
17713,financial performance,2.872727272727273
17714,dental insurance,2.857142857142857
17715,sas/sql,2.833333333333333
17716,case basis,2.833333333333333
17717,social network,2.833333333333333
17718,sales staff,2.833333333333333
17719,essential functions,2.833333333333333
17720,call center,2.833333333333333
17721,pdf eeo,2.833333333333333
17722,description type,2.833333333333333
17723,retail works,2.833333333333333
17724,operate independently,2.833333333333333
17725,page description,2.833333333333333
17726,insurance companies,2.8285714285714283
17727,high performance,2.8282828282828283
17728,category finance,2.8076923076923075
17729,personal finance,2.8076923076923075
17730,provide recommendations,2.7857142857142856
17731,learn sql,2.7857142857142856
17732,applied statistics,2.7777777777777777
17733,full potential,2.775
17734,model big,2.75
17735,database management,2.75
17736,communities succeed,2.75
17737,additional locations,2.75
17738,background operations,2.708333333333333
17739,analyst contractor,2.6904761904761907
17740,analyst primary,2.6904761904761907
17741,visualization familiarity,2.685714285714286
17742,enterprise model,2.666666666666667
17743,works closely,2.6666666666666665
17744,description duration,2.6666666666666665
17745,python regularly,2.611111111111111
17746,accuracy â€¢,2.5999999999999996
17747,analyst â€¢,2.59047619047619
17748,verify,2.5
17749,common,2.3333333333333335
17750,long,2.25
17751,functional,2.25
17752,responsive,2.0
17753,hr,2.0
17754,driven,2.0
17755,set,2.0
17756,pandas,2.0
17757,numpy,2.0
17758,oriented,2.0
17759,mid-,2.0
17760,ideas,2.0
17761,site,2.0
17762,email,2.0
17763,groups,2.0
17764,problem,2.0
17765,transformation,2.0
17766,submit,2.0
17767,effective,2.0
17768,preparation,2.0
17769,recruitment,2.0
17770,communication,1.9230769230769231
17771,excellent,1.8888888888888888
17772,external,1.8888888888888888
17773,based,1.8571428571428572
17774,learning,1.8333333333333333
17775,environment,1.8333333333333333
17776,strategy,1.8333333333333333
17777,direct,1.8333333333333333
17778,digital,1.8333333333333333
17779,ms,1.8181818181818181
17780,optimization,1.8
17781,tracking,1.8
17782,cj,1.8
17783,plm,1.75
17784,marketing,1.75
17785,strong,1.75
17786,deadlines,1.75
17787,action,1.75
17788,discipline &,1.75
17789,/ ad&,1.75
17790,interpret,1.75
17791,campaign,1.75
17792,facilitate,1.75
17793,cost,1.75
17794,focused,1.75
17795,program,1.75
17796,complex,1.7142857142857142
17797,microsoft,1.7142857142857142
17798,location,1.7142857142857142
17799,change,1.6666666666666667
17800,driving,1.6666666666666667
17801,multiple,1.6666666666666667
17802,report,1.6666666666666667
17803,bs,1.6666666666666667
17804,mentor,1.6666666666666667
17805,unique,1.6666666666666667
17806,exposure,1.6666666666666667
17807,medical,1.6666666666666667
17808,skill,1.6666666666666667
17809,track,1.6666666666666667
17810,communicate,1.6666666666666667
17811,daily,1.6666666666666667
17812,office,1.6666666666666667
17813,levels,1.6666666666666667
17814,influence,1.6666666666666667
17815,constant,1.6666666666666667
17816,attention,1.6666666666666667
17817,comprehensive,1.6666666666666667
17818,accounts,1.6666666666666667
17819,verbal,1.6666666666666667
17820,decisions,1.6666666666666667
17821,bachelors,1.6666666666666667
17822,40 hours,1.6666666666666667
17823,prioritize,1.6666666666666667
17824,google,1.6666666666666667
17825,strategic,1.6666666666666667
17826,communicating,1.6666666666666667
17827,family,1.6666666666666667
17828,greater,1.6666666666666667
17829,great,1.6666666666666667
17830,small,1.6666666666666667
17831,bi,1.6666666666666667
17832,solve,1.6666666666666667
17833,taking,1.6666666666666667
17834,service,1.6666666666666667
17835,applied,1.6666666666666667
17836,innovative,1.6666666666666667
17837,platforms,1.6666666666666667
17838,compensation,1.6666666666666667
17839,analytical,1.6428571428571428
17840,databases,1.625
17841,critical,1.625
17842,manufacturing,1.6
17843,system,1.6
17844,financial,1.6
17845,capabilities,1.6
17846,teams,1.6
17847,statistical,1.6
17848,project,1.6
17849,search,1.6
17850,effectively,1.5714285714285714
17851,customer,1.5555555555555556
17852,high,1.5555555555555556
17853,high-,1.5555555555555556
17854,coordination,1.5
17855,administration,1.5
17856,mapping,1.5
17857,demonstrated,1.5
17858,sql,1.5
17859,things,1.5
17860,times,1.5
17861,category,1.5
17862,siemens,1.5
17863,providing,1.5
17864,key,1.5
17865,reports,1.5
17866,monitoring,1.5
17867,researching,1.5
17868,transactional,1.5
17869,generous,1.5
17870,onsite,1.5
17871,propensity,1.5
17872,exploring,1.5
17873,fit,1.5
17874,large,1.5
17875,processing,1.5
17876,vacation,1.5
17877,call,1.5
17878,trends,1.5
17879,supporting,1.5
17880,meraki,1.5
17881,analyses,1.5
